Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Shots_Fired,LAT,LNG
20230922WIMIM,9,22,2023,9/22/23,Milwaukee Lutheran High School,0,0,0,0,https://wtmj.com/breaking-news/2023/09/23/breaking-shots-fired-near-milwaukee-high-school-football-game/,5,Local,4,Fall,Milwaukee,WI,High,Football Field/Track,Outside on School Property,No,Sport Event,9:20 PM,1,13 shots fired during high school football game,"Police report there were no injuries. No one is in custody connected to the shooting and an investigation is ongoing. Pius XI Communications Director Kristin Bendlin released the following statement: Late yesterday evening, September 22, at the Pius XI football game at Milwaukee Lutheran High School an active shooter incident occurred that required the involvement of local law enforcement. Pius XI leaders have spoken with leaders at Milwaukee Lutheran High School and are working closely with the City of Milwaukee Police Department. All Pius XI football players and coaches are safe and with their families. We are still learning additional details of the situation, but are hopeful that all fans are safe and well. We are deeply thankful for the rapid response of our law enforcement officers. The safety, security, and well-being of all Pius XI students and staff is of the utmost importance to us and we are working to provide mental health support for our students.",,Both,No,,No,No,No,,,,No,13,43.096217,-88.032836
20230920ILVOC,9,20,2023,9/20/23,Volta Elementary School,0,1,1,0,https://abc7chicago.com/chicago-shooting-albany-park-boy-shot-crime-crimes-volta-elementary-school-police-news/13808290/,2,Local,4,Fall,Chicago,IL,Elementary,Beside Building,Outside on School Property,No,Night,9:23 PM,1,Teen shot beside school building,A 15-year-old was shot outside Volta Elementary School (IL) at 9pm last night. He heard a gunshot and felt a sharp pain. He did not see the shooter. Police do not have any suspects.,,,No,,No,No,No,No,No,,No,1,41.971271,-87.725529
20230919TXKEB,9,19,2023,9/19/23,Kendall Elementary School,0,1,1,0,https://foxsanantonio.com/newsletter-daily/fifth-grade-student-shot-with-bb-gun-on-school-playground-in-boerne-suspect-apprehended-recess-district-officials-precaution-police-investigation,1,Local,4,Fall,Boerne,TX,Elementary,Playground,Outside on School Property,Yes,Afternoon Classes,,1,"Student shot with BB gun on playground, student shooter arrested","Authorities are investigating an incident where a fifth-grade student was shot with a BB gun while on the playground. District officials said that the student who was hit was not injured, and that all the students, who were out at recess, were brought back inside the school as a precaution. The suspect, an 11-year-old, was taken into custody along with the gun. Officials say the suspect is not a student of any school within Boerne ISD.",,Victims Targeted,No,,No,No,No,No,No,No,No,1,29.761812,-98.70217
20230919FLWOP,9,19,2023,9/19/23,Workman Middle School,0,1,1,0,"https://www.wkrg.com/northwest-florida/escambia-county/pensacola-man-arrested-after-workman-middle-school-shooting/
https://www.wkrg.com/northwest-florida/escambia-county/pensacola-police-investigate-shooting-near-workman-middle-school/",1,Local,4,Fall,Pensacola,FL,Middle,Front of School,Outside on School Property,No,Sport Event,8:30 PM,1,"Man shot outside school during basketball game, school went on lockdown","Man shot outside school during basketball game, school went on lockdown and officers working the game responded to assist the victim. Shooter fled in vehicle. 24-year-old man was arrested 4 days later and charged with charged with attempted murder and possession of a firearm on school property.",Drive-by Shooting,,No,,No,No,No,No,No,,No,99,30.487157,-87.205487
20230919DCROW,9,19,2023,9/19/23,Rocketship Rise Academy,0,0,0,0,https://www.fox5dc.com/news/dc-charter-school-struck-by-bullets-during-shooting-in-southeast,1,Local,4,Fall,Washington,DC,Elementary,Outside on School Property,Outside on School Property,No,Night,1:00 AM,1,Multiple bullets struck school building damaging walls and windows,Multiple bullets fired at a nearby apartment building struck the school damaging windows and walls.,,,No,,No,No,No,No,No,,No,99,38.855613,-76.973795
20230918MDDUB,9,18,2023,9/18/23,Dunbar High School,0,0,0,0,"https://foxbaltimore.com/news/local/dunbar-high-school-window-hit-by-gunfire-two-juveniles-in-custody-police
https://www.cbsnews.com/baltimore/news/two-minors-in-custody-after-gunshot-fired-into-dunbar-highs-cafeteria-window-police-say/",10,Regional,4,Fall,Baltimore,MD,High,Beside Building,Outside on School Property,Yes,Dismissal,4:00 PM,1,Shot fired during fight between teens struck cafeteria window,Shot fired during fight between teens at dismissal struck the cafeteria window. Two teens were arrested.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,,No,99,39.295315,-76.598077
20230916OHEAC,9,16,2023,9/16/23,East Tech High School,0,1,1,0,https://www.cleveland19.com/2023/09/17/police-man-shot-east-tech-high-school-parking-lot/,1,Local,4,Fall,Cleveland,OH,High,Parking Lot,Outside on School Property,No,Night,11:59 PM,1,Man shot in school parking lot,Man shot in school parking lot. Shooter fled.,,,,,No,No,No,No,,,No,,41.492998,-81.648796
20230915MDJAB,9,15,2023,9/15/23,James McHenry Elementary School,0,2,2,0,https://www.cbsnews.com/baltimore/news/two-teens-injured-by-gunfire-near-southwest-baltimore-elementary-school/,1,Local,3,Fall,Baltimore,MD,Elementary,Playground,Outside on School Property,No,Evening,8:00 PM,1,Two teens shot on school playground,Two teens (14-year-old girl and 17-year-old boy) shot on or near the school playground. Shooter fled.,,,,,No,No,No,No,No,,No,99,39.287198,-76.633648
20230915ILHIC,9,15,2023,9/15/23,Hillcrest High School,1,0,1,0,https://www.fox32chicago.com/news/hillcrest-high-school-shooting-country-club-hills,500,National,4,Fall,Country Club Hills,IL,High,Football Field/Track,Outside on School Property,No,Sport Event,9:00 PM,1,Student killed while leaving football game,"According to police, the shooting occurred at around 9 p.m. as officers were dispersing a crowd following Hillcrest High School's homecoming football game against Oak Forest High School. As people were exiting the game, gunshots were fired from an unknown direction, striking a 14-year-old boy and inflicting life-threatening injuries, according to officials. The teen was taken to an area hospital where he was later pronounced dead, according to the Cook County Medical Examiner's office.",,,,,No,No,No,No,No,,No,99,41.573196,-87.712544
20230915KSWYK,9,15,2023,9/15/23,Wyandotte High School,0,0,0,0,"https://fox4kc.com/news/kckpd-investigating-after-shots-fired-at-high-school-football-game/
https://www.kshb.com/news/crime/2-suspects-fire-shots-after-football-game-at-wyandotte-high-school-football-night-police-say",10,Local,4,Fall,Kansas City,KS,High,Football Field/Track,Outside on School Property,No,Sport Event,10:00 PM,1,Two suspects fired at officer working gate during football game,"According to KCKPD, at one minute left in the game, two unknown suspects approached the entrance to the field, from outside of the stadium, and shot towards a police officer that was standing at the gate. The officer returned fire until the suspects fled north to a vehicle and left the scene. At this time there are no reports of any individuals being struck by the gunfire.",,,Yes,Two shooters,No,No,No,No,No,,,99,39.114278,-94.656201
20230914ILBOU,9,14,2023,9/14/23,Booker T. Washington School,0,0,0,0,https://newschannel20.com/newsletter-daily/multiple-arrests-made-in-connection-to-shooting-near-urbanas-booker-t-washington-school,1,Local,4,Fall,Urbana,IL,K-12,Front of School,Outside on School Property,Yes,Dismissal,4:00 PM,1,Four teens fired shots outside the school at dismissal,Four teens fired shots outside the school at dismissal. No injuries or property damage. Suspects fled and were arrested 2 weeks later.,Escalation of Dispute,Victims Targeted,Yes,4 teens,No,No,No,No,No,,No,99,40.123136,-88.229709
20230913GALAA,9,13,2023,9/13/23,Lake Park Elementary School,0,1,1,0,https://www.albanyherald.com/news/shooting-near-albany-elementary-school-under-investigation/article_958d3ce6-5303-11ee-b3fe-671ba7f87e57.html,5,Local,4,Fall,Albany,GA,Elementary,Parking Lot,Outside on School Property,Yes,Dismissal,6:00 PM,1,Parent assaulted and shot during domestic dispute at pickup by ex-spouse,Parent assaulted and shot during domestic dispute at pickup by ex-spouse. 3 children were inside the car when the ex-spouse fired at the victim.,Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,No,99,30.686729,-83.185135
20230913DCLIW,9,13,2023,9/13/23,Lincoln Middle School,0,1,1,0,https://www.fox5dc.com/news/man-shot-near-2-dc-schools,1,Local,3,Fall,Washington,DC,Middle,Parking Lot,Outside on School Property,No,After School,4:00 PM,1,Man shot by dumpster behind the school in the parking lots near the athletic fields,Man shot by dumpster behind the school in the parking lots near the athletic fields. Shooter fled.,,Victims Targeted,,,No,No,No,No,No,,No,,38.929908,-77.035549
20230912WAEIY,9,12,2023,9/12/23,Eisenhower High School,0,1,1,0,https://www.yakimaherald.com/news/local/crime_and_courts/14-year-old-wounded-in-gang-shooting-outside-eisenhower-high-school-lockdown-measures-lifted/article_940601a4-5188-11ee-a9f4-d3dc7788405f.html,10,Regional,4,Fall,Yakima,WA,High,Parking Lot,Outside on School Property,Yes,School Start,8:00 AM,1,Student was shot during drive-by as school opened.,14-year-old student was shot during drive-by as the school opened. School went on lockdown for 2 hours. Shooter fled.,Drive-by Shooting,Victims Targeted,,,No,No,No,No,No,Yes,No,99,46.589195,-120.565727
20230912LASTG,9,12,2023,9/12/23,St. Helena College & Career Academy,1,2,3,0,"https://www.independent.co.uk/news/world/americas/crime/vernon-gordon-shooting-greenburg-lousiana-b2411852.html
https://www.wafb.com/2023/09/13/juvenile-suspect-arrested-connection-with-deadly-shooting-st-helena-school-class-canceled-until-friday/",100,National,4,Fall,Helena,LA,High,Parking Lot,Outside on School Property,Yes,Dismissal,3:30 PM,1,Student shot three classmates in the parking lot at dismissal,"A 14-year-old student fatally shot a 16-year-old student and wounded two others in the parking lot at dismissal. Per police, the shooter was motivated by bullying.",Bullying,Victims Targeted,No,,No,No,No,Yes,No,No,No,99,30.827985,-90.671369
20230911MDDUL,9,11,2023,9/11/23,DuVal High School,1,0,1,0,https://www.nbcwashington.com/news/local/prince-georges-county/girl-in-critical-condition-after-shooting-in-lanham-two-nearby-schools-on-lockdown/3420840/,50,Regional,4,Fall,Lanham,MD,High,Football Field/Track,Off School Property,Yes,Dismissal,3:45 PM,1,Female bystander student was shot while walking on the sidewalk near the athletic field at dismissal,A 16-year-old female bystander student was shot while walking on the sidewalk near the athletic field at dismissal. There was a nearby fight between students and she was not the intended target. Shooter fled.,Escalation of Dispute,Both,,,No,No,No,No,No,,No,99,38.989094,-76.837565
20230911ARPRN,9,11,2023,9/11/23,Premier High School,0,0,0,0,https://www.arkansasonline.com/news/2023/sep/11/north-little-rock-police-responding-to-gunshot-fired-inside-premiere-high-school/,5,Regional,4,Fall,North Little Rock,AR,High,Bathroom,Inside School Building,Yes,Lunch,12:33 PM,1,At least one shot fired inside bathroom during lunch,At least one shot was fired inside the school bathroom during lunch. Shooter fled. School went on lockdown and was searched by police. No shooter or weapon found.,,,,,No,No,No,,No,,No,1,34.781485,-92.276026
20230909NYPRU,9,9,2023,9/9/23,Proctor High School,0,1,1,0,"https://nypost.com/2023/09/10/teen-arrested-after-security-guard-shot-in-head-at-utica-high-school-football-game/
https://www.cnyhomepage.com/news/local-news/shots-fired-at-proctor-high-school-football-game/",100,National,4,Fall,Utica,NY,High,Parking Lot,Outside on School Property,No,Sport Event,4:00 PM,1,Security guard shot in head while breaking up fight between teens when game ended,"The Proctor High School football team had just finished their game against Binghamton High School when a large crowd gathered across the street from the school on Armory Drive. A fight broke out prompting a response from Proctor Security and Utica Police. The physical fight then became a gun fight, and a member of the school security staff was shot in the head.",Escalation of Dispute,Both,No,,No,No,No,No,No,,No,99,43.082567,-75.215041
